country,name,full_name,tag,isin,id,currency,symbol
turkey,AvivaSA,AvivaSA Emeklilik ve Hayat AS,avivasa-emeklilik-ve-hayat-as,TRECUHE00018,942789,TRY,AVISA
turkey,Pergamon Status,Pergamon Status Dis Ticaret AS,pergamon-status-dis-ticaret-as,TREPERG00018,942790,TRY,PSDTC
turkey,Ulusoy Un,Ulusoy Un Sanayi ve Ticaret AS,ulusoy-un-sanayi-ve-ticaret-as,TREULSY00014,942791,TRY,ULUUN
turkey,Ulusoy Elektrik,Ulusoy Elektrik Imalat Taahhut ve Ticaret AS,ulusoy-elektrik-imalat-taahhut,TREULET00014,942792,TRY,ULUSE
turkey,HEDEF Girisim,HEDEF Girisim Sermayesi Yatirim Ortakligi AS,hedef-girisim-sermayesi-as,TREHEDF00017,945159,TRY,HDFGS
turkey,Ozerden Plastik,Ozerden Plastik Sanayi ve Ticaret AS,ozerden-plastik-sanayi,TREOZER00029,945716,TRY,OZRDN
turkey,Senkron Guvenlik,Senkron Guvenlik ve Iletisim Sistemleri AS,senkron-guvenlik-as,TRESNKR00023,945933,TRY,SNKRN
turkey,Politeknik Metal,Politeknik Metal Sanayi ve Ticaret AS,politeknik-metal-sanayi-ve-t,TREPOLT00013,950050,TRY,POLTK
turkey,Say Reklamcilik,Say Reklamcilik Yapi Dekorasyon Proje Taahhut Sanayi ve Ticaret AS,say-reklamcilik-yapi-dekorasyon,TRESAYR00013,950051,TRY,SAYAS
turkey,Bantas Bandirma,Bantas Bandirma Ambalaj Sanayi ve Ticaret AS,bantas-bandirma-ambalaj-sanayi,TREBANT00026,953595,TRY,BNTAS
turkey,Seyitler Kimya,Seyitler Kimya Sanayi AS,seyitler-kimya-sanayi-as,TRESEYT00011,958340,TRY,SEYKM
turkey,Verusaturk,Verusaturk Girisim Sermayesi Yatirim Ortakligi AS,verusaturk-girisim-sermayesi-yatiri,TREVRSA00019,961704,TRY,VERTU
turkey,Cuhadaroglu,Cuhadaroglu Metal Sanayi ve Pazarlama AS,cuhadaroglu-metal-sanayi,TRECUHA00016,963743,TRY,CUSAN
turkey,Iskenderun,Iskenderun Demir ve Celik AS,iskenderun-demir-ve-celik-as,TREISDC00020,976217,TRY,ISDMR
turkey,Isbir Holding,Isbir Holding AS,isbir-holding-as,TREISBR00014,993680,TRY,ISBIR
turkey,Izmir Firca,Izmir Firca Sanayi ve Ticaret AS,izmir-firca-sanayi-ve-ticaret-as,TREIFIR00016,993681,TRY,IZFAS
turkey,Kustur Kusadasi,Kustur Kusadasi Turizm Endustrisi AS,kustur-kusadasi-turizm-endustrisi-a,TREKUST00016,993682,TRY,KSTUR
turkey,Salix Yatirim,Salix Yatirim Holding AS,tacirler-yatirim-holding-as,TRETCRY00017,993683,TRY,SALIX
turkey,Umpas,Umpas Holding AS,umpas-holding-as,TREUMPA00018,993684,TRY,UMPAS
turkey,Yonga Mobilya,Yonga Mobilya Sanayi ve Ticaret AS,yonga-mobilya-sanayi-ve-ticaret-as,TREYONG00018,993685,TRY,YONGA
turkey,Mistral GYO,Mistral Gayrimenkul Yatirim Ortakligi AS,mistral-gayrimenkul-yatirim-ortakli,TREMIST00017,997134,TRY,MSGYO
turkey,TOKI Park Mavera Project,TOKI Park Mavera Project REIT,toki-park-mavera-project-reit,TRNTOKI00011,1008994,TRY,PMVR3
turkey,Fonet Bilgi,Fonet Bilgi Teknolojileri AS,fonet-bilgi-teknolojileri-as,TREFONT00010,1010701,TRY,FONET
turkey,Mavi Giyim Sanayi,Mavi Giyim Sanayi Ve Ticaret AS,mavi-giyim-sanayi-ve-ticaret-as,TREMAVI00037,1013385,TRY,MAVI
turkey,Safkar Ege Sogutmacilik,Safkar Ege Sogutmacilik Klima Soguk Hava Tesisleri Ihracat Ithalat Sanayi ve Tic,safkar-ege-sogutmacilik,TRESFEK00027,1058448,TRY,SAFKR
turkey,Trabzon Liman Isletmeciligi,Trabzon Liman Isletmeciligi AS,trabzon-liman-isletmeciligi,TRETLMN00020,1061403,TRY,TLMAN
turkey,Enerjisa Enerji,Enerjisa Enerji AS,enerjisa-enerji,TREENSA00014,1062273,TRY,ENJSA
turkey,MLP Saglik,MLP Saglik Hizmetleri AS,mlp-saglik,TREMLPC00021,1062839,TRY,MPARK
turkey,Peker Gayrimenkul Yatirim Ortakligi,Peker Gayrimenkul Yatirim Ortakligi AS,peker-gayrimenkul-yatirim-ortakligi,TREPEGY00022,1066607,TRY,PEKGY
turkey,Trend Gayrimenkul Yatirim Ortakligi,Trend Gayrimenkul Yatirim Ortakligi AS,trend-gayrimenkul-yatirim-ortakligi,TRETGYO00023,1066608,TRY,TDGYO
turkey,Sok Marketler,Sok Marketler,sok-marketler,TRESOKM00022,1076665,TRY,SOKM
turkey,Kafein Yazilim,Kafein Yazilim,kafein-yazilim,TREKFIN00037,1076877,TRY,KFEIN
turkey,Formet Celik Kapi,Formet Celik Kapi Sanayi ve Ticaret AS,formet-celik-kapi,TREFRMT00015,1080076,TRY,FORMT
turkey,Sumas Suni Tahta,Sumas Suni Tahta ve Mobilya Sanayi AS,sumas-suni-tahta,TRESMAS00016,1081555,TRY,SUMAS
turkey,Smartiks Yazilim,Smartiks Yazilim AS,smartiks-yazilim,TRESMRT00018,1131042,TRY,SMART
turkey,CEO Event Medya,CEO Event Medya AS,ceo-event-medya,TRECEOM00011,1135867,TRY,CEOEM
turkey,Derluks Deri,Derluks Deri Sanayi ve Ticaret AS,derluks-deri-sanayi-ve-ticaret-as,TREDDST00017,1141314,TRY,DERAS
turkey,Naturel Enerji,Naturel Yenilenebilir Enerji Ticare,naturel-yenilenebilir-enerji-ticare,TRENATU00026,1152250,TRY,NATEN
ukraine,Raiff Bank Ava,Raiff Bank Ava,raiff-bank-ava,UA4000069603,50608,UAH,BAVL
ukraine,Tsentrenergo,Tsentrenergo,tsentrenergo,UA4000079081,50609,UAH,CEEN
ukraine,Donbasenergo,Donbasenergo,donbasenergo,UA4000080675,50610,UAH,DOEN
ukraine,Motor Sich,Motor Sich,motor-sich,UA4000143135,50612,UAH,MSICH
ukraine,Ukrnafta,Ukrnafta,ukrnafta,UA4000117501,50613,UAH,UNAF
ukraine,Yasin Koks Zav,Yasin Koks Zav,yasin-koks-zav,UA0500491008,941271,UAH,YASK
ukraine,Krukov Vag Zav,Krukov Vag Zav,krukov-vag-zav,UA4000074058,941272,UAH,KVBZ
ukraine,Ukrtelecom,Ukrtelecom,ukrtelecom,UA4000137244,941278,UAH,UTLM
ukraine,Interpipe Ntz Pat,Interpipe Ntz Pat,interpipe-ntz-pat,UA4000067839,945191,UAH,NITR
ukraine,MHP DRC,MHP SA DRC,mhp-drc?cid=1061258,US55302T2042,1061258,UAH,MHPC
ukraine,Turboatom,Turboatom PAT,turboatom,UA4000025043,1061259,UAH,TATM
united kingdom,British American Tobacco,British American Tobacco PLC,british-american-tobacco,GB0002875804,279,GBP,BATS
united kingdom,HSBC,HSBC Holdings PLC,hsbc-holdings,GB0005405286,280,GBP,HSBA
united kingdom,Barclays,Barclays PLC,barclays,GB0031348658,282,GBP,BARC
united kingdom,InterContinental,InterContinental Hotels Group PLC,intercontinental-hotels-group,GB00BHJYC057,283,GBP,IHG
united kingdom,BP,BP PLC,bp,GB0007980591,284,GBP,BP
united kingdom,Next,Next PLC,next,GB0032089863,286,GBP,NXT
united kingdom,Lloyds Banking,Lloyds Banking Group PLC,lloyds-banking-grp,GB0008706128,287,GBP,LLOY
united kingdom,EasyJet,EasyJet PLC,easyjet,GB00B7KR2P84,288,GBP,EZJ
united kingdom,Marks & Spencer,Marks and Spencer Group PLC,marks---spencer-group,GB0031274896,289,GBP,MKS
united kingdom,Bank Ireland,Bank of Ireland Group PLC,bank-ireland,IE00BD1RP616,290,EUR,BIRG
united kingdom,Genus,Genus PLC,genus,GB0002074580,291,GBP,GNS
united kingdom,Old Mutual,Old Mutual Ltd,old-mutual,ZAE000255360,293,GBP,OMU
united kingdom,RBS PLC,Royal Bank of Scotland Group PLC,royal-bank-of-scotland,GB00B7T77214,295,GBP,RBS
united kingdom,Prudential,Prudential PLC,prudential,GB0007099541,296,GBP,PRU
united kingdom,Premier Foods,Premier Foods PLC,premier-foods,GB00B7N0K053,298,GBP,PFD
united kingdom,Vodafone Group PLC,Vodafone Group PLC,vodafone,GB00BH4HKS39,667,GBP,VOD
united kingdom,Bankers,Bankers Investment Trust,bankers-investment-trust,GB0000767003,6554,GBP,BNKR
united kingdom,Greene King,Greene King PLC,greene-king,GB00B0HZP136,6556,GBP,GNK
united kingdom,N Brown Group,N Brown Group PLC,brown-group,GB00B1P6ZR11,6557,GBP,BWNG
united kingdom,Morgan Sindall,Morgan Sindall Group PLC,morgan-sindall,GB0008085614,6560,GBP,MGNS
united kingdom,Petrofac,Petrofac Ltd,petrofac-ld,GB00B0H2K534,6561,GBP,PFC
united kingdom,Ferguson,Ferguson Plc,wolseley,JE00BJVNSS43,6562,GBP,FERG
united kingdom,Hochschild,Hochschild Mining PLC,hochschild-min,GB00B1FW5029,6564,GBP,HOCM
united kingdom,AstraZeneca,AstraZeneca PLC,astrazeneca,GB0009895292,6565,GBP,AZN
united kingdom,JKX Oil,JKX Oil and Gas PLC,jkx-oil---gas,GB0004697420,6566,GBP,JKX
united kingdom,Bellway,Bellway PLC,bellway,GB0000904986,6567,GBP,BWY
united kingdom,Legal & General,Legal & General Group PLC,legal---general,GB0005603997,6568,GBP,LGEN
united kingdom,Imperial Brands,Imperial Brands PLC,imperial-tobacco,GB0004544929,6569,GBP,IMB
united kingdom,Reckitt Benckiser,Reckitt Benckiser Group PLC,reckitt-benckiser,GB00B24CGK77,6570,GBP,RB
united kingdom,Kingfisher,Kingfisher PLC,kingfisher,GB0033195214,6571,GBP,KGF
united kingdom,Relx,Relx PLC,reed-elsevier,GB00B2B0DG97,6572,GBP,REL
united kingdom,Morrison Supermarkets,WM Morrison Supermarkets PLC,william-morrison,GB0006043169,6573,GBP,MRW
united kingdom,Centrica,Centrica PLC,centrica,GB00B033F229,6574,GBP,CNA
united kingdom,3I Group,3I Group PLC,3i,GB00B1YW4409,6576,GBP,III
united kingdom,WPP,WPP PLC,wpp,JE00B8KF9B49,6578,GBP,WPP
united kingdom,Victrex,Victrex,victrex,GB0009292243,6579,GBP,VCTX
united kingdom,Hargreaves Lansdown,Hargreaves Lansdown PLC,hargreaves,GB00B1VZ0M25,6580,GBP,HRGV
united kingdom,Tesco,Tesco PLC,tesco,GB0008847096,6581,GBP,TSCO
united kingdom,Standard Life Aberdeen,Standard Life Aberdeen PLC,standard-life,GB00BF8Q6K64,6583,GBP,SLA
united kingdom,Diageo,Diageo PLC,diageo,GB0002374006,6584,GBP,DGE
united kingdom,Balfour Beatty,Balfour Beatty PLC,balfour-beatty,GB0000961622,6588,GBP,BALF
united kingdom,Hikma Pharma,Hikma Pharmaceuticals PLC,hikma-pharmaceuticals,GB00B0LCW083,6589,GBP,HIK
united kingdom,John Wood,John Wood Group PLC,john-wood-group,GB00B5N0P849,6591,GBP,WG
united kingdom,Royal Dutch Shell A,Royal Dutch Shell PLC Class A,royal-dutch-shell-a-shr?cid=6593,GB00B03MLX29,6593,GBP,RDSa
united kingdom,F&C Invest,F&C Investment Trust PLC,foreign-and-colonial-inv-trust,GB0003466074,6594,GBP,FCIT
united kingdom,Investec,Investec PLC,investec,GB00B17BBQ50,6595,GBP,INVP
united kingdom,Rio Tinto PLC,Rio Tinto PLC,rio-tinto,GB0007188757,6597,GBP,RIO
united kingdom,Johnson Matthey,Johnson Matthey PLC,johnson-matthey,GB00BZ4BQC70,6598,GBP,JMAT
united kingdom,Halfords,Halfords Group PLC,halfords-group,GB00B012TP20,6601,GBP,HFD
united kingdom,Anglo American,Anglo American PLC,anglo-american,GB00B1XZS820,6603,GBP,AAL
united kingdom,Capita,Capita PLC,capita-group,GB00B23K0M20,6604,GBP,CPI
united kingdom,Bunzl,Bunzl PLC,bunzl,GB00B0744B38,6610,GBP,BNZL
united kingdom,Burberry Group,Burberry Group PLC,burberry,GB0031743007,6611,GBP,BRBY
united kingdom,GlaxoSmithKline,GlaxoSmithKline PLC,glaxosmithkline,GB0009252882,6612,GBP,GSK
united kingdom,Barratt Developments,Barratt Developments PLC,barratt-developments,GB0000811801,6613,GBP,BDEV
united kingdom,Aviva,Aviva PLC,aviva,GB0002162385,6615,GBP,AV
united kingdom,BHP Group,BHP Group PLC,bhp-billiton,GB00BH0P3Z91,6617,GBP,BHPB
united kingdom,Sage,Sage Group PLC,sage-group,GB00B8C3BL03,6618,GBP,SGE
united kingdom,WH Smith,WH Smith PLC,wh-smith,GB00B2PDGW16,6619,GBP,SMWH
united kingdom,Pearson,Pearson PLC,pearson,GB0006776081,6620,GBP,PSON
united kingdom,Hammerson,Hammerson PLC,hammerson,GB0004065016,6621,GBP,HMSO
united kingdom,Go-Ahead,Go-Ahead Group PLC,go-ahead-group,GB0003753778,6623,GBP,GOG
united kingdom,Tanfield,Tanfield Group PLC,tanfield-group,GB00B4QHFM95,6624,GBP,TAN
united kingdom,Associated British Foods,Associated British Foods PLC,assoc.br.foods,GB0006731235,6625,GBP,ABF
united kingdom,Inmarsat,Inmarsat PLC,inmarsat,GB00B09LSH68,6626,GBP,ISA
united kingdom,Tullow Oil,Tullow Oil PLC,tullow-oil,GB0001500809,6627,GBP,TLW
united kingdom,London Stock Exchange,London Stock Exchange Group PLC,london-stock-exchange,GB00B0SWJX34,6628,GBP,LSE
united kingdom,J D Wetherspoon,J D Wetherspoon PLC,wetherspoon,GB0001638955,6630,GBP,JDW
united kingdom,Cairn,Cairn Energy PLC,cairn-energy,GB00B74CDH82,6631,GBP,CNE
united kingdom,BAE Systems,BAE Systems PLC,bae-systems,GB0002634946,6632,GBP,BAES
united kingdom,Antofagasta,Antofagasta PLC,antofagasta,GB0000456144,6633,GBP,ANTO
united kingdom,Serco,Serco Group,serco,GB0007973794,6634,GBP,SRP
united kingdom,3I Infrastructure,3I Infrastructure PLC,3i-infrsttr,JE00BF5FX167,6635,GBP,3IN
united kingdom,Man Group,Man Group PLC,man-group,JE00BJ1DLW90,6636,GBP,EMG
united kingdom,TP ICAP,TP ICAP PLC,tullet-prebon,GB00B1H0DZ51,6637,GBP,TCAPI
united kingdom,Carpetright,Carpetright PLC,carpetright,GB0001772945,6640,GBP,CPRC
united kingdom,Britvic,Britvic PLC,britvic,GB00B0N8QD54,6644,GBP,BVIC
united kingdom,Rolls-Royce Holdings,Rolls-Royce Holdings PLC,rolls-royce,GB00B63H8491,6645,GBP,RR
united kingdom,Whitbread,Whitbread PLC,whitbread,GB00B1KJJ408,6646,GBP,WTB
united kingdom,Pennon,Pennon Group,pennon,GB00B18V8630,6648,GBP,PNN
united kingdom,Tate&Lyle,Tate & Lyle PLC,tate---lyle,GB0008754136,6651,GBP,TATE
united kingdom,KAZ Minerals PLC,KAZ Minerals PLC,kazakhmys,GB00B0HZPV38,6652,GBP,KAZ
united kingdom,RSA Insurance,RSA Insurance Group PLC,royal---sun-alliance,GB00BKKMKR23,6653,GBP,RSA
united kingdom,Bovis Homes,Bovis Homes Group PLC,bovis-homes,GB0001859296,6654,GBP,BVS
united kingdom,Persimmon,Persimmon PLC,persimmon,GB0006825383,6656,GBP,PSN
united kingdom,Qinetiq,Qinetiq Group PLC,qinetiq,GB00B0WMWD03,6657,GBP,QQ
united kingdom,Admiral Group,Admiral Group PLC,admiral-group,GB00B02J6398,6658,GBP,ADML
united kingdom,United Utilities,United Utilities Group PLC,united-utilities,GB00B39J2M42,6659,GBP,UU
united kingdom,Unilever,Unilever PLC,unilever,GB00B10RZP78,6661,GBP,ULVR
united kingdom,SIG,SIG,sig,GB0008025412,6662,GBP,SHI
united kingdom,Cobham,Cobham,cobham,GB00B07KD360,6663,GBP,COB
united kingdom,CRH,CRH PLC,crh,IE0001827041,6664,GBP,CRH
united kingdom,Great Portland Estates,Great Portland Estates PLC,great-portland-estates,GB00BF5H9P87,6665,GBP,GPOR
united kingdom,SSE,SSE PLC,scottish---southern-energy,GB0007908733,6669,GBP,SSE
united kingdom,Standard Chartered,Standard Chartered PLC,standard-chartered,GB0004082847,6670,GBP,STAN
united kingdom,Pagegroup,Pagegroup PLC,michael-page,GB0030232317,6671,GBP,PAGE
united kingdom,British Land Company,British Land Company PLC,british-land,GB0001367019,6672,GBP,BLND
united kingdom,Informa,Informa PLC,informa,GB00BMJ6DW54,6673,GBP,INF
united kingdom,Weir Group,Weir Group PLC,weir-group,GB0009465807,6674,GBP,WEIR
united kingdom,Daily Mail,Daily Mail and General Trust P L C,daily-mail,GB00BJQZC279,6677,GBP,DMGOa
united kingdom,Ashmore,Ashmore Group Plc,ashmore,GB00B132NW22,6678,GBP,ASHM
united kingdom,Severn Trent,Severn Trent PLC,severn-trent,GB00B1FH8J72,6679,GBP,SVT
united kingdom,G4S,G4S PLC,group-4-securicor,GB00B01FLG62,6680,GBP,GFS
united kingdom,Travis Perkins,Travis Perkins PLC,travis-perkins,GB0007739609,6681,GBP,TPK
united kingdom,St. James’s Place,St. James’s Place PLC,st-james,GB0007669376,6683,GBP,SJP
united kingdom,Vesuvius,Vesuvius PLC,vesuvius,GB00B82YXW83,6684,GBP,VSVS
united kingdom,Smiths Group,Smiths Group PLC,smiths-group,GB00B1WY2338,6686,GBP,SMIN
united kingdom,IG Group,IG Group Holdings PLC,ig-group-holdings,GB00B06QFB75,6688,GBP,IGG
united kingdom,Drax Group,Drax Group,drax,GB00B1VNSX38,6689,GBP,DRX
united kingdom,Babcock International,Babcock International Group PLC,babcock-international,GB0009697037,6690,GBP,BAB
united kingdom,Melrose Industries,Melrose Industries PLC,melrose,GB00BZ1G4322,6692,GBP,MRON
united kingdom,Schroders,Schroders PLC,schroders-nvtg,GB0002395811,6693,GBP,SDRt
united kingdom,Smith & Nephew,Smith & Nephew PLC,smith-and-nephew,GB0009223206,6695,GBP,SN
united kingdom,Intertek,Intertek Group PLC,intertek-testing-services,GB0031638363,6696,GBP,ITRK
united kingdom,Mitchells Butlers,Mitchells & Butlers PLC,mitchells---butlers,GB00B1FP6H53,6698,GBP,MAB
united kingdom,Mitie,Mitie Group PLC,mitie-group,GB0004657408,6699,GBP,MTO
united kingdom,Petropavlovsk,Petropavlovsk PLC,petropavlovsk,GB0031544546,6700,GBP,POG
united kingdom,Aggreko,Aggreko,aggreko,GB00BK1PTB77,6701,GBP,AGGK
united kingdom,Mondi,Mondi PLC,mond,GB00B1CRLC47,6702,GBP,MNDI
united kingdom,Rotork,Rotork PLC,rotork,GB00BVFNZH21,6703,GBP,ROR
united kingdom,William Hill,William Hill PLC,william-hill,GB0031698896,6705,GBP,WMH
united kingdom,J Sainsbury,J Sainsbury PLC,sainsbury,GB00B019KW72,6706,GBP,SBRY
united kingdom,Provident Financial,Provident Financial PLC,provident-financial,GB00B1Z4ST84,6707,GBP,PFG
united kingdom,FirstGroup,FirstGroup PLC,firstgroup,GB0003452173,6708,GBP,FGP
united kingdom,Croda Intl,Croda International PLC,croda,GB00BJFFLV09,6710,GBP,CRDA
united kingdom,Wincanton,Wincanton,wincanton,GB0030329360,6711,GBP,WIN
united kingdom,National Grid,National Grid PLC,national-grid,GB00BDR05C01,6712,GBP,NG
united kingdom,EI Group,EI Group PLC,enterprise-inns,GB00B1L8B624,6715,GBP,EIGE
united kingdom,IMI,IMI,imi,GB00BGLP8L22,6716,GBP,IMI
united kingdom,Kier Group,Kier Group PLC,kier-group,GB0004915632,6717,GBP,KIE
united kingdom,Premier Oil,Premier Oil PLC,premier-oil,GB00B43G0577,6718,GBP,PMO
united kingdom,BT Group,BT Group PLC,bt-group,GB0030913577,6719,GBP,BT
united kingdom,Inchcape,Inchcape PLC,inchcape,GB00B61TVQ02,6722,GBP,INCH
united kingdom,Hunting,Hunting PLC,hunting,GB0004478896,6723,GBP,HTG
united kingdom,Segro,Segro Plc,segro,GB00B5ZN1N88,6729,GBP,SGRO
united kingdom,Stagecoach,Stagecoach Group PLC,stagecoach-group,GB00B6YTLS95,6732,GBP,SGC
united kingdom,Schroders,Schroders PLC,schroders,GB0002405495,6733,GBP,SDR
united kingdom,ITV,ITV PLC,itv,GB0033986497,6735,GBP,ITV
united kingdom,Rentokil,Rentokil Initial PLC,rentokil-initial,GB00B082RF11,6736,GBP,RTO
united kingdom,Compass,Compass Group PLC,compass-group,GB00BD6K4575,6738,GBP,CPG
united kingdom,Hays,Hays Plc,hays,GB0004161021,6739,GBP,HAYS
united kingdom,Intermediate Capital,Intermediate Capital Group PLC,intermediate-capital-group,GB00BYT1DJ19,6741,GBP,ICP
united kingdom,Ultra Electronics,Ultra Electronics Holdings PLC,ultra-electronics,GB0009123323,6743,GBP,ULE
united kingdom,Topps Tiles,Topps Tiles PLC,topps-tiles,GB00B18P5K83,6744,GBP,TPT
united kingdom,Schroder RE,Schroder Real Estate Investment Trust Ltd,schroder-re,GB00B01HM147,6745,GBP,SREI
united kingdom,Carnival,Carnival PLC,carnival-corporation,GB0031215220,6746,GBP,CCL
united kingdom,Regal,Regal Petroleum PLC,regal-petroleum,GB0031775819,6748,GBP,RPT
united kingdom,Hiscox,Hiscox Ltd,hiscox,BMG4593F1389,6749,GBP,HSX
united kingdom,Aberforth Smaller,Aberforth Smaller Companies Trust PLC,aberforth-smaller-companies-tst,GB0000066554,6750,GBP,ASL
united kingdom,Savills,Savills,savills,GB00B135BJ46,6752,GBP,SVS
united kingdom,Rank Group,Rank Group PLC,rank-group,GB00B1L5QH97,6754,GBP,RNK
united kingdom,Land Securities,Land Securities Group PLC,land-securities,GB00BYW0PQ60,6755,GBP,LAND
united kingdom,Computacenter,Computacenter PLC,computacenter,GB00BV9FP302,6756,GBP,CCC
united kingdom,Caledonia Invest,Caledonia Investments,caledonia-investment,GB0001639920,6757,GBP,CLDN
united kingdom,Micro Focus,Micro Focus International PLC,micro-focus,GB00BJ1F4N75,6759,GBP,MCRO
united kingdom,Scottish Mortgage,Scottish Mortgage Investment Trust PLC,scottish-mortgage-inv-trust,GB00BLDYK618,6760,GBP,SMT
united kingdom,RPS Group,RPS Group PLC,rps-group,GB0007594764,6761,GBP,RPS
united kingdom,Meggitt,Meggitt PLC,meggitt,GB0005758098,6762,GBP,MGGT
united kingdom,Helical Bar,Helical Bar Plc,helical-bar,GB00B0FYMT95,6763,GBP,HLCL
united kingdom,Redrow,Redrow PLC,redrow,GB00BG11K365,6764,GBP,RDW
united kingdom,IWG,IWG PLC,regus-group,JE00BYVQYS01,6765,GBP,IWG
united kingdom,TR Property,TR Property Investment Trust,tr-property-investment-tst,GB0009064097,6766,GBP,TRY
united kingdom,Spectris,Spectris PLC,spectris,GB0003308607,6767,GBP,SXS
united kingdom,Halma,Halma PLC,halma,GB0004052071,6768,GBP,HLMA
united kingdom,JPMorgan EM,JPMorgan Emerging Mkts Inv Trust,jp-morgan-emergin,GB0003418950,6770,GBP,JMG
united kingdom,Rightmove,Rightmove PLC,rightmove,GB00BGDT3G23,6771,GBP,RMV
united kingdom,Sports Direct Int,Sports Direct International PLC,sports-direct,GB00B1QH8P22,6772,GBP,SPD
united kingdom,PZ Cussons,PZ Cussons PLC,pz-cussons,GB00B19Z1432,6774,GBP,PZC
united kingdom,Keller,Keller Group PLC,keller-group,GB0004866223,6775,GBP,KLR
united kingdom,National Express,National Express Group,national-express,GB0006215205,6776,GBP,NEX
united kingdom,Safestore,Safestore Holdings Plc,safestore-hld,GB00B1N7Z094,6780,GBP,SAFE
united kingdom,Galliford Try,Galliford Try PLC,galliford-try,GB00B3Y2J508,6784,GBP,GFRD
united kingdom,Intl Personal Finance,International Personal Finance PLC,intl-prsnl-fin,GB00B1YKG049,6786,GBP,IPF
united kingdom,DS Smith,DS Smith PLC,ds-smith,GB0008220112,6787,GBP,SMDS
united kingdom,Chemring,Chemring Group PLC,chemring,GB00B45C9X44,6788,GBP,CHG
united kingdom,Essentra,Essentra PLC,essentra-plc,GB00B0744359,6789,GBP,ESNT
united kingdom,Restaurant Group,Restaurant Group PLC,restaurant-group,GB00B0YG1K06,6790,GBP,RTN
united kingdom,Shaftesbury,Shaftesbury PLC,shaftesbury,GB0007990962,6791,GBP,SHB
united kingdom,De La Rue,De La Rue PLC,de-la-rue,GB00B3DGH821,6792,GBP,DLAR
united kingdom,GEM Diamonds,Gem Diamonds Ltd,gem-diamonds,VGG379591065,6795,GBP,GEMD
united kingdom,Millennium Copthorne,Millennium & Copthorne Hotels,millennium---copthorne,GB0005622542,6796,GBP,MLC
united kingdom,Pharos Energy PLC,Pharos Energy PLC,soco-international,GB00B572ZV91,6797,GBP,PHARP
united kingdom,Ceres Power,Ceres Power Holdings PLC,ceres-power-holdings,GB00BG5KQW09,6799,GBP,CWR
united kingdom,Taylor Wimpey,Taylor Wimpey PLC,taylor-wimpey,GB0008782301,6800,GBP,TW
united kingdom,Big Yellow,Big Yellow Group PLC,big-yellow-group,GB0002869419,6801,GBP,BYG
united kingdom,RIT Capital,RIT Capital Partners,rit-capital,GB0007366395,6803,GBP,RCP
united kingdom,Renishaw,Renishaw PLC,renishaw,GB0007323586,6804,GBP,RSW
united kingdom,Bodycote,Bodycote PLC,bodycote,GB00B3FLWH99,6806,GBP,BOY
united kingdom,Edinburgh Investment,Edinburgh Investment Trust,edinburgh-investment-trust,GB0003052338,6807,GBP,EDIN
united kingdom,Spirax-Sarco Engineering,Spirax-Sarco Engineering PLC,spirax,GB00BWFGQN14,6808,GBP,SPX
united kingdom,AVI Global,AVI Global Trust PLC,british-empire-trust,GB0001335081,6810,GBP,AGT
united kingdom,Dignity PLC,Dignity PLC,dignity,GB00BRB37M78,6811,GBP,DTY
united kingdom,Perpetual Income,Perpetual Income and Growth Investment Trust PLC,perpetual-inc---growth,GB0006798424,6812,GBP,PLI
united kingdom,PV Crystalox Solar,PV Crystalox Solar PLC,pv-crystalox,GB00BJ0CHQ31,6815,GBP,PVCS
united kingdom,Templeton EM,Templeton Emerging Markets Investment Trust PLC,templeton-emerging,GB0008829292,6817,GBP,TEM
united kingdom,Greggs,Greggs PLC,greggs,GB00B63QSB39,6818,GBP,GRG
united kingdom,BBA Aviation,BBA Aviation PLC,bba-group,GB00B1FP8915,6819,GBP,BBA
united kingdom,Alliance Trust,Alliance Trust PLC,alliance-trust-plc-ord-shs-25p,GB00B11V7W98,6820,GBP,ATST
united kingdom,Aveva,AVEVA Group PLC,aveva-group,GB00BBG9VN75,6821,GBP,AVV
united kingdom,Asos,ASOS PLC,asos-plc,GB0030927254,6822,GBP,ASOS
united kingdom,Moneysupermarket.Com,Moneysupermarket.Com Group PLC,moneysuprmkt,GB00B1ZBKY84,6825,GBP,MONY
united kingdom,Carillion,Carillion PLC,carillion,GB0007365546,6826,GBP,CLLN
united kingdom,HomeServe,HomeServe PLC,homeserve,GB00BYYTFB60,6827,GBP,HSV
united kingdom,Reach,Reach PLC,trinity-mirror,GB0009039941,6829,GBP,RCH
united kingdom,ITE Group,ITE Group PLC,ite-group-plc,GB0002520509,6832,GBP,ITE
united kingdom,Electrocomponents,Electrocomponents PLC,electrocomponents,GB0003096442,6833,GBP,ECM
united kingdom,Scottish Investment,Scottish Investment Trust,scottish-investment-trust,GB0007826091,6834,GBP,SCIN
united kingdom,Ashtead Group,Ashtead Group PLC,ashtead-group,GB0000536739,6836,GBP,AHT
united kingdom,Spirent,Spirent Communications plc,spirent,GB0004726096,6837,GBP,SPT
united kingdom,Sthree,Sthree Plc,sthree,GB00B0KM9T71,6838,GBP,STHR
united kingdom,Marshalls,Marshalls PLC,marshalls,GB00B012BV22,6839,GBP,MSLH
united kingdom,Mears,Mears Group PLC,mears-group,GB0005630420,6841,GBP,MERG
united kingdom,Severfield-Rowen,Severfield PLC,severfield-rowen,GB00B27YGJ97,6842,GBP,SFR
