country,name,full_name,symbol,tag,id,isin,asset_class,currency,stock_exchange,def_stock_exchange
south korea,Korea Investment & Securities TRUE KOSPI Short Str,Korea Investment & Securities TRUE KOSPI Short Strangle ATM 30,Q570030,koreainvsec-truekospi-s-strnglatm30,1096092,KRG571100301,equity,KRW,Seoul,True
south korea,Hanwha ARIRANG Short-Term Bond,Hanwha ARIRANG Short-Term Bond,190160,hanwha-arirang-short-term-bond,953376,KR7190160002,bond,KRW,Seoul,True
south korea,Mirae Asset TIGER 200 Industrials,Mirae Asset TIGER 200 Industrials,227550,mirae-asset-tiger-200-industrials,980488,KR7227550001,equity,KRW,Seoul,True
south korea,MIRAE ASSET TIGER KTB 3Y FUTURES INVERSE,MIRAE ASSET TIGER KTB 3Y FUTURES INVERSE,302170,miraeassettiger-ktb-3y-fut-invrs,1089548,KR7302170006,bond,KRW,Seoul,True
south korea,MiraeAsset TIGER 200 Covered Call ATM,MiraeAsset TIGER 200 Covered Call ATM,289480,miraeasset-tiger200coveredcall-atm,1065358,KR7289480006,equity,KRW,Seoul,True
south korea,Samsung KODEX 3Y F KTB Inverse,Samsung KODEX 3Y F KTB Inverse,292770,samsung-kodex-3y-f-ktb-inverse,1073663,KR7292770005,bond,KRW,Seoul,True
south korea,Kim Kindex Ktb Futures Inverse,Kim Kindex Ktb Futures Inverse,299080,kim-kindex-ktb-futures-inverse,1082059,KR7299080002,bond,KRW,Seoul,True
south korea,Kim Kindex Lktb Futures Inverse,Kim Kindex Lktb Futures Inverse,299070,kim-kindex-lktb-futures-inverse,1082058,KR7299070003,bond,KRW,Seoul,True
south korea,SAMSUNG KODEX MSCI Enhanced Value,SAMSUNG KODEX MSCI Enhanced Value,275290,samsung-kodex-msci-enhanced-value,1031357,KR7275290005,equity,KRW,Seoul,True
south korea,SAMSUNG KODEX MSCI Quality,SAMSUNG KODEX MSCI Quality,275300,samsung-kodex-msci-quality,1031347,KR7275300002,equity,KRW,Seoul,True
south korea,Korea Investment & Securities TRUE Inverse EURO ST,Korea Investment & Securities TRUE Inverse EURO STOXX 50 H B 25,Q570025,koreainvsec-true-invrs-euro-stoxx50,1073502,KRG574100258,equity,KRW,Seoul,True
south korea,KB KBSTAR KTB 10Y Futures Inverse,KB KBSTAR KTB 10Y Futures Inverse,295020,kb-kbstar-ktb-10y-futures-inverse,1077031,KR7295020002,bond,KRW,Seoul,True
south korea,Hyundai able KQ Bluechip30 7,Hyundai able KQ Bluechip30 7,Q580007,hyundai-able-kq-bluechip30-7,995361,KRG581100077,bond,KRW,Seoul,True
south korea,KB KBSTAR Domestic Consumption Plus,KB KBSTAR Domestic Consumption Plus ETF,326230,kb-kbstar-domestic-consumption-plus,1140510,KR7326230000,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER MSCI Korea ESG Universal,MiraeAsset TIGER MSCI Korea ESG Universal,289250,miraeasset-tiger-msci-korea-esg,1065349,KR7289250003,equity,KRW,Seoul,True
south korea,KB KSTAR Equity Balanced Equity-Derivatives,KB KSTAR Equity Balanced Equity-Derivatives,183710,kb-kstar-equity-balanced-equity-der,953383,KR7183710003,equity,KRW,Seoul,True
south korea,Mirae Asset TIGER Mid Small Value,Mirae Asset TIGER Mid Small Value,292140,mirae-asset-tiger-mid-small-value,1073408,KR7292140001,equity,KRW,Seoul,True
south korea,KB KBSTAR KQ Momentum Value,KB KBSTAR KQ Momentum Value,300310,kb-kbstar-kq-momentum-value,1089538,KR7300310000,equity,KRW,Seoul,True
south korea,Korea Investment & Securities TRUE KOSPI Covered C,Korea Investment & Securities TRUE KOSPI Covered Call ETN B 20,Q570020,korea-inv-secs-true-kospi-20,1045780,KRG571100202,other,KRW,Seoul,True
south korea,KB KBSTAR Mid-Small Cap Momentum LowVol,KB KBSTAR Mid-Small Cap Momentum LowVol,300280,kb-kbstar-midsmallcapmomentumlowvol,1089537,KR7300280005,equity,KRW,Seoul,True
south korea,KB KBSTAR KQ Momentum LowVol,KB KBSTAR KQ Momentum LowVol,300300,kb-kbstar-kq-momentum-lowvol,1089535,KR7300300001,equity,KRW,Seoul,True
south korea,KB KBSTAR Mid-Small Cap Momentum Value,KB KBSTAR Mid-Small Cap Momentum Value,300290,kb-kbstar-midsmallcap-momentumvalue,1089536,KR7300290004,equity,KRW,Seoul,True
south korea,Mirae Asset Tiger Holdings Company,Mirae Asset TIGER Holdings Company ETF,307520,mirae-asset-tiger-holdings-company,1104671,KR7307520007,equity,KRW,Seoul,True
south korea,SAMSUNG KODEX Active Korea FRN Bank 1Y AAA,SAMSUNG KODEX Active Korea FRN Bank 1Y  AAA,273140,smsng-kdx-active-korea-frn-bnk-1y,1031367,KR7273140004,bond,KRW,Seoul,True
south korea,MiraeAsset TIGER Covered C200,MiraeAsset TIGER Covered C200,166400,miraeasset-tiger-covered-c200,953446,KR7166400002,equity,KRW,Seoul,True
south korea,MiraeAsset Maps Tiger Momentum,MiraeAsset Maps Tiger Momentum,147970,miraeasset-maps-tiger-momentum,953434,KR7147970008,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Contrarian,MiraeAsset TIGER Contrarian,217790,miraeasset-tiger-contrarian,956465,KR7217790005,equity,KRW,Seoul,True
south korea,KIM KINDEX Treasury Bond,KIM KINDEX Treasury Bond,114460,kim-kindex-treasury-bond,953410,KR7114460009,bond,KRW,Seoul,True
south korea,Korea Investment & Securities TRUE Inverse HSCEI H,Korea Investment & Securities TRUE Inverse HSCEI H B 28,Q570028,korea-invsec-trueinverse-hscei-hb28,1084303,KRG576100280,equity,KRW,Seoul,True
south korea,Mirae Asset TIGER Mid Small,Mirae Asset TIGER Mid Small,292120,mirae-asset-tiger-mid-small,1073409,KR7292120003,equity,KRW,Seoul,True
south korea,Samsung KODEX Min Vol,Samsung KODEX Min Vol,279540,samsung-kodex-min-vol,1054700,KR7279540009,equity,KRW,Seoul,True
south korea,Dongbu Mighty KOSPI High Dividend Yield,Dongbu Mighty KOSPI High Dividend Yield,211210,dongbu-mighty-kospi-high-dividend-y,953368,KR7211210000,equity,KRW,Seoul,True
south korea,MiraeAsset Tiger JPY KRW Futures Inverse,MiraeAsset Tiger JPY KRW Futures Inverse,292580,miraeasset-tiger-jpykrw-ftrs-invrs,1075245,KR7292580008,currency,KRW,Seoul,True
south korea,Yurie TREX Fundamental 200,Yurie TREX Fundamental 200,145850,yurie-trex-fundamental-200,953521,KR7145850004,equity,KRW,Seoul,True
south korea,NH QV -2X S&P500 45,NH QV -2X S&P500 45,Q550045,nh-qv-2x-sp500-45,1055075,KRG552100452,equity,KRW,Seoul,True
south korea,Shinhan Investment Shinhan K200 Monthly Short Stra,Shinhan Investment Shinhan K200 Monthly Short Strangle 3% OTM 2206-01 48,Q500048,shinhan-k200mnthshrtstrngl3otm01-48,1138391,KRG501800483,equity,KRW,Seoul,True
south korea,Shinhan Investment Shinhan K200 Monthly Short Stra,Shinhan Investment Shinhan K200 Monthly Short Strangle 5% OTM 2206-01 49,Q500049,shinhan-k200-mnthshrtstrngl5-otm-49,1138392,KRG501800491,equity,KRW,Seoul,True
south korea,Shinhan Investment K200 Monthly Short Strangle 5%,Shinhan Investment K200 Monthly Short Strangle 5% OTM 47,Q500047,shinhan-k200mnthshortstrangle5otm47,1138390,KRG501800475,equity,KRW,Seoul,True
south korea,Shinhan Investment K200 Monthly Short Strangle 3%,Shinhan Investment K200 Monthly Short Strangle 3% OTM 46,Q500046,shinhan-k200mnthshortstrangle3otm46,1138389,KRG501800467,equity,KRW,Seoul,True
south korea,KIM KINDEX Singapore REITs,KIM KINDEX Singapore REITs ETF,316300,kim-kindex-singapore-reits,1122297,KR7316300003,equity,KRW,Seoul,True
south korea,Samsung KODEX FANG Plus,Samsung KODEX FANG Plus ETF(H),314250,samsung-kodex-fang-plus,1120037,KR7314250002,equity,KRW,Seoul,True
south korea,Samsung Securities KOSPI PutWrite ETN 53,Samsung Securities KOSPI PutWrite ETN 53,Q530053,samsung-kospi-putwrite-53,1089534,KRG531800537,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER KRX300 Futures Inverse,MiraeAsset TIGER KRX300 Futures Inverse ETF,307620,miraeasset-tiger-krx300-fut-inverse,1097569,KR7307620005,equity,KRW,Seoul,True
south korea,MiraeAssetDaewoo MiraeAsset S&P500 VIX S/T Futures,MiraeAssetDaewoo MiraeAsset S&P500 VIX S/T Futures 42,Q520025,miraeassetdaewoo-sp500-vixstfutures,1077019,KRG522600250,equity,KRW,Seoul,True
south korea,Samsung Securities Samsung S&P500 VIX S/T Futures,Samsung Securities Samsung S&P500 VIX S/T Futures H 52,Q530052,samsung-sp500-vix-st-ftrsh52,1077020,KRG532600522,equity,KRW,Seoul,True
south korea,Mirae Asset TIGER USD Money Market Active,Mirae Asset TIGER USD Money Market Active ETF,329750,mirae-asset-tiger-usd-mnymk-active,1142352,KR7329750004,other,KRW,Seoul,True
south korea,Shinhan Investment Shinhan S&P500 VIX S/T Futures,Shinhan Investment Shinhan S&P500 VIX S/T Futures 34,Q500034,shinhan-sp500-vix-st-futures-34,1077021,KRG502600346,equity,KRW,Seoul,True
south korea,NH QV S&P500 VIX S/T Futures 51,NH QV S&P500 VIX S/T Futures 51,Q550051,nh-qv-sp500-vix-st-futures-51,1077022,KRG552600519,equity,KRW,Seoul,True
south korea,Samsung KODEX FnKorea50,Samsung KODEX FnKorea50,296710,samsung-kodex-fnkorea50,1082057,KR7296710007,equity,KRW,Seoul,True
south korea,Dongbu Mighty KOSPI 100,Dongbu Mighty KOSPI 100,159800,dongbu-mighty-kospi-100,953367,KR7159800002,equity,KRW,Seoul,True
south korea,KB KBSTAR China H Futures Inverse,KB KBSTAR China H Futures Inverse,291680,kb-kbstar-china-h-futures-inverse,1073352,KR7291680007,equity,KRW,Seoul,True
south korea,Samsung KODEX Synth-US Financials,Samsung KODEX Synth-US Financials,200040,samsung-kodex-synth-us-financials,953513,KR7200040004,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Synth-Japan (H),MiraeAsset TIGER Synth-Japan (H),195920,miraeasset-tiger-synth-japan-h,953482,KR7195920004,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Synth-MSCI US REIT (H),MiraeAsset TIGER Synth-MSCI US REIT (H),182480,miraeasset-tiger-synth-msci-us-reit,953483,KR7182480004,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER WTI Futures,MiraeAsset TIGER WTI Futures,130680,miraeasset-tiger-wti-futures,953484,KR7130680002,commodity,KRW,Seoul,True
south korea,Samsung KODEX China H,Samsung KODEX China H,099140,samsung-kodex-china-h,953489,KR7099140006,equity,KRW,Seoul,True
south korea,Samsung KODEX China H Leverage,Samsung KODEX China H Leverage,204450,samsung-kodex-china-h-leverage,953490,KR7204450001,equity,KRW,Seoul,True
south korea,Samsung KODEX Copper Futures Special Asset,Samsung KODEX Copper Futures Special Asset,138910,samsung-kodex-copper-futures-specia,953493,KR7138910005,commodity,KRW,Seoul,True
south korea,Samsung KODEX FTSE China A50,Samsung KODEX FTSE China A50,169950,samsung-kodex-ftse-china-a50,953496,KR7169950003,equity,KRW,Seoul,True
south korea,Samsung KODEX Japan,Samsung KODEX Japan,101280,samsung-kodex-japan,953499,KR7101280006,equity,KRW,Seoul,True
south korea,Samsung KODEX Silver Futures Special Asset,Samsung KODEX Silver Futures Special Asset,144600,samsung-kodex-silver-futures-specia,953508,KR7144600004,commodity,KRW,Seoul,True
south korea,Samsung Kodex Soybeans Futures Special Asset,Samsung Kodex Soybeans Futures Special Asset,138920,samsung-kodex-soybeans-futures-spec,953509,KR7138920004,commodity,KRW,Seoul,True
south korea,Samsung KODEX Synth-US Biotech,Samsung KODEX Synth-US Biotech,185680,samsung-kodex-synth-us-biotech,953512,KR7185680006,equity,KRW,Seoul,True
south korea,Samsung KODEX Synth-US Industrial,Samsung KODEX Synth-US Industrial,200030,samsung-kodex-synth-us-industrial,953514,KR7200030005,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Synth-Euro Stoxx 50 (H),MiraeAsset TIGER Synth-Euro Stoxx 50 (H),195930,miraeasset-tiger-synth-euro-stoxx-5,953480,KR7195930003,equity,KRW,Seoul,True
south korea,Samsung KODEX Synth-US IT,Samsung KODEX Synth-US IT,200020,samsung-kodex-synth-us-it,953515,KR7200020006,equity,KRW,Seoul,True
south korea,SHBNPP SMART Synth-MSCI Developed Market (H),SHBNPP SMART Synth-MSCI Developed Market (H),208470,shbnpp-smart-synth-msci-developed-m,953518,KR7208470005,equity,KRW,Seoul,True
south korea,Samsung Kodex Gold Futures Special,Samsung Kodex Gold Futures Special Asset,132030,samsung-kodex-gold-futures-special,956457,KR7132030008,commodity,KRW,Seoul,True
south korea,Heungkuk SP Korea Low Volatility,Heungkuk S&P Korea Low Volatility,215620,heungkuk-sp-korea-low-volatility,956460,KR7215620006,equity,KRW,Seoul,True
south korea,Samsung KODEX Synth-US Energy,Samsung KODEX Synth-US Energy,218420,samsung-kodex-synth-us-energy,956461,KR7218420008,equity,KRW,Seoul,True
south korea,KIM KINDEX Synth-China Main Land,KIM KINDEX Synth-China Main Land Leverage CSI300,219900,kim-kindex-synth-china-main-land,956462,KR7219900008,equity,KRW,Seoul,True
south korea,MiraeAsset Tiger Synth-China A,MiraeAsset Tiger Synth-China A Inverse,217780,miraeasset-tiger-synth-china-a,956463,KR7217780006,equity,KRW,Seoul,True
south korea,Hanwha ARIRANG Synth-DJ US Select,Hanwha ARIRANG Synth-DJ US Select Dividend,213630,hanwha-arirang-synth-dj-us-select,956464,KR7213630007,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER WTI Inverse,MiraeAsset TIGER WTI Inverse,217770,miraeasset-tiger-wti-inverse,956466,KR7217770007,commodity,KRW,Seoul,True
south korea,Samsung KODEX SP500 Futures,Samsung KODEX S&P500 Futures,219480,samsung-kodex-sp500-futures,956467,KR7219480001,equity,KRW,Seoul,True
south korea,KB KSTAR Synth-US Oil Gas EP Compa,KB KSTAR Synth-US Oil&Gas E&P Company,219390,kb-kstar-synth-us-oil-gas-ep-compa,956468,KR7219390002,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Synth-IBOXX Short Term High Yield,MiraeAsset TIGER Synth-IBOXX Short Term High Yield (H),182490,miraeasset-tiger-synth-iboxx-short,953481,KR7182490003,bond,KRW,Seoul,True
south korea,MiraeAsset TIGER S&P500 Futures,MiraeAsset TIGER S&P500 Futures,143850,miraeasset-tiger-sp500-futures,953473,KR7143850006,equity,KRW,Seoul,True
south korea,Mirae Asset TIGER Synth MSCI EM Lev,Mirae Asset TIGER Synth MSCI EM Leverage,225060,mirae-asset-tiger-synth-msci-em-lev,980481,KR7225060003,equity,KRW,Seoul,True
south korea,Kiwoom KOSEF Synth-India (H),Kiwoom KOSEF Synth-India (H),200250,kiwoom-kosef-synth-india-h,953423,KR7200250009,equity,KRW,Seoul,True
south korea,Hanwha ARIRANG Barbell Bond,Hanwha ARIRANG Barbell Bond,190150,hanwha-arirang-barbell-bond,953369,KR7190150003,bond,KRW,Seoul,True
south korea,Hanwha ARIRANG Synth-HSCEI Leverage (H),Hanwha ARIRANG Synth-HSCEI Leverage (H),204420,hanwha-arirang-synth-hscei-leverage,953377,KR7204420004,equity,KRW,Seoul,True
south korea,Hanwha ARIRANG Synth-MSCI AC World (H),Hanwha ARIRANG Synth-MSCI AC World (H),189400,hanwha-arirang-synth-msci-ac-world,953378,KR7189400005,equity,KRW,Seoul,True
south korea,Hanwha ARIRANG Synth-MSCI EAFE (H),Hanwha ARIRANG Synth-MSCI EAFE (H),195970,hanwha-arirang-synth-msci-eafe-h,953379,KR7195970009,equity,KRW,Seoul,True
south korea,Hanwha ARIRANG Synth-MSCI Emerging Markets (H),Hanwha ARIRANG Synth-MSCI Emerging Markets (H),195980,hanwha-arirang-synth-msci-emerging,953380,KR7195980008,equity,KRW,Seoul,True
south korea,KB KSTAR China Mainland CSI100 Feeder,KB KSTAR China Mainland CSI100 Feeder,174360,kb-kstar-china-mainland-csi100-feed,953381,KR7174360008,equity,KRW,Seoul,True
south korea,KB KSTAR Japan Leverage (H),KB KSTAR Japan Leverage (H),196220,kb-kstar-japan-leverage-h,953386,KR7196220008,equity,KRW,Seoul,True
south korea,KIM KINDEX China Main Land CSI300 Feeder,KIM KINDEX China Main Land CSI300 Feeder,168580,kim-kindex-china-main-land-csi300-f,953396,KR7168580009,equity,KRW,Seoul,True
south korea,KIM KINDEX Japan Leverage (H),KIM KINDEX Japan Leverage (H),196030,kim-kindex-japan-leverage-h,953400,KR7196030001,equity,KRW,Seoul,True
south korea,KIM KINDEX Synth-Dow Jones US Real Estate (H),KIM KINDEX Synth-Dow Jones US Real Estate (H),181480,kim-kindex-synth-dow-jones-us-real,953407,KR7181480005,equity,KRW,Seoul,True
south korea,KIM KINDEX Synth-Japan Inverse (H),KIM KINDEX Synth-Japan Inverse (H),205720,kim-kindex-synth-japan-inverse-h,953409,KR7205720006,equity,KRW,Seoul,True
south korea,KyoboAXA POWER Korea Treasury Bond,KyoboAXA POWER Korea Treasury Bond,176710,kyoboaxa-power-korea-treasury-bond,953429,KR7176710002,bond,KRW,Seoul,True
south korea,MiraeAsset TIGER Precious Metal Futures,MiraeAsset TIGER Precious Metal Futures,139320,miraeasset-tiger-precious-metal-fut,953471,KR7139320006,commodity,KRW,Seoul,True
south korea,MIDAS KOSPI 200 Covered Call,MIDAS KOSPI 200 Covered Call,137930,midas-kospi-200-covered-call,953432,KR7137930004,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Agriculture Futures,MiraeAsset TIGER Agriculture Futures,137610,miraeasset-tiger-agriculture-future,953435,KR7137610002,commodity,KRW,Seoul,True
south korea,MiraeAsset Tiger Beta Plus,MiraeAsset Tiger Beta Plus,170350,miraeasset-tiger-beta-plus,953438,KR7170350003,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER China,MiraeAsset TIGER China,117690,miraeasset-tiger-china,953440,KR7117690008,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER China A300,MiraeAsset TIGER China A300,192090,miraeasset-tiger-china-a300,953441,KR7192090009,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER KRX 100,MiraeAsset TIGER KRX 100,091210,miraeasset-tiger-krx-100,953459,KR7091210005,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Latin,MiraeAsset TIGER Latin,105010,miraeasset-tiger-latin,953460,KR7105010003,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Metal Futures,MiraeAsset TIGER Metal Futures,139310,miraeasset-tiger-metal-futures,953465,KR7139310007,commodity,KRW,Seoul,True
south korea,MiraeAsset TIGER Nasdaq 100,MiraeAsset TIGER Nasdaq 100,133690,miraeasset-tiger-nasdaq-100,953468,KR7133690008,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER NASDAQ BIO,MiraeAsset TIGER NASDAQ BIO,203780,miraeasset-tiger-nasdaq-bio,953469,KR7203780002,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Physical Copper,MiraeAsset TIGER Physical Copper,160580,miraeasset-tiger-physical-copper,953470,KR7160580007,commodity,KRW,Seoul,True
south korea,SHBNPP SMART Synth-China Mainland,SHBNPP SMART Synth-China Mainland Small&Mid Cap CSI500,220130,shbnpp-smart-synth-china-mainland,956469,KR7220130009,equity,KRW,Seoul,True
south korea,Mirae Asset TIGER SP 500 Inverse Hd,Mirae Asset TIGER S&P 500 Inverse Hedged,225030,mirae-asset-tiger-sp-500-inverse-hd,980485,KR7225030006,other,KRW,Seoul,True
south korea,Samsung Kodex China H Futures Inverse,Samsung Kodex China H Futures Inverse,291660,samsung-kodex-cn-h-futures-inverse,1073066,KR7291660009,equity,KRW,Seoul,True
south korea,KIM KINDEX S&P Asia TOP50,KIM KINDEX S&P Asia Top50 ETF,277540,kim-kindex-sp-asia-top50,1045819,KR7277540001,equity,KRW,Seoul,True
south korea,Samsung KODEX Grains Futures H,Samsung KODEX Grains Futures H,271060,samsung-kodex-grains-futures-h,1031352,KR7271060006,commodity,KRW,Seoul,True
south korea,Mirae TIGER Synth-S&P Global Infrastructure,Mirae TIGER Synth-S&P Global Infrastructure,269370,mirae-tiger-synthsp-global-infr,1031368,KR7269370003,equity,KRW,Seoul,True
south korea,Mirae TIGER MorningStar Glb Exponential Tech,Mirae TIGER MorningStar Glb Exponential Tech,275980,mirae-tiger-mrnngstar-glb-expotech,1031369,KR7275980001,other,KRW,Seoul,True
south korea,Mirae TIGER MorningStar Glb Upstream Natural,Mirae TIGER MorningStar Glb Upstream Natural,276000,mirae-tiger-mrngstr-glb-upstr-ntrl,1031370,KR7276000007,other,KRW,Seoul,True
south korea,SAMSUNG KODEX WTI Crude Oil Futures Inverse H,SAMSUNG KODEX WTI Crude Oil Futures Inverse H,271050,samsung-kodex-wti-crude-oil-fut-inv,1031371,KR7271050007,commodity,KRW,Seoul,True
south korea,Samsung KODEX S&P Global Infrastructure - Synth,Samsung KODEX S&P Global Infrastructure - Synth,269420,samsung-kodex-sp-global-infrasynth,1031372,KR7269420006,equity,KRW,Seoul,True
south korea,Samsung Securities Samsung K200 Call 1807-01,Samsung Securities Samsung K200 Call 1807-01,Q530034,samsung-secs-k200-call-1807-01,1031764,KRG531100342,other,KRW,Seoul,True
south korea,Samsung Securities Samsung K200 Call 1807-02,Samsung Securities Samsung K200 Call 1807-02,Q530035,samsung-sec-k200-call-1807-02,1031765,KRG531100359,other,KRW,Seoul,True
south korea,KB KBSTAR Global 4th Industry Revolution IT ETF H,KB KBSTAR Global 4IR IT ETF(Synth H),276650,kb-kbstar-global-4th-ind-rev-it-h,1045788,KR7276650009,equity,KRW,Seoul,True
south korea,SAMSUNG KODEX US S&P Dividend Covered Call Synth,Samsung KODEX US S&P Dividend Covered Call ETF-Synth,276970,samsung-kodex-us-sp-divcov-synth,1045789,KR7276970001,equity,KRW,Seoul,True
south korea,Samsung KODEX Global Robotics&Automation Synth,Samsung KODEX Global RoboTICS&Automation ETF-Synth,276990,samsung-kodex-glbl-robauto-synth,1045795,KR7276990009,equity,KRW,Seoul,True
south korea,KIM KINDEX US Internet Synth H,KIM KINDEX US Internet Synth H,280320,kim-kindex-us-internet-synth-h,1054689,KR7280320003,equity,KRW,Seoul,True
south korea,KB KBSTAR US Treasury Long Bond Futures Inverse 2X,KB KBSTAR US Treasury Long Bond Futures Inverse 2X Synth H,267500,kbstar-us-treas-lngbd-fut-inver2x,1014035,KR7267500007,equity,KRW,Seoul,True
south korea,Samsung KODEX Gold Inverse Futures,Samsung KODEX Gold Inverse Futures ETF,280940,samsung-kodex-gold-inverse-futures,1055117,KR7280940008,equity,KRW,Seoul,True
south korea,Samsung KODEX US Russell 2000 H,Samsung KODEX US Russell 2000 H,280930,samsung-kodex-us-russell-2000-h,1055119,KR7280930009,equity,KRW,Seoul,True
south korea,Samsung KODEX 200 US Treasury Notes Balanced,Samsung KODEX 200 US Treasury Notes Balanced,284430,samsung-kodex-200-us-trs-notes-bal,1056187,KR7284430006,equity,KRW,Seoul,True
south korea,Samsung Securities Samsung K200 Call 1811-01 ETN 3,Samsung Securities Samsung K200 Call 1811-01 ETN 39,Q530039,samsung-secs-k200-call-1811-01-39,1056190,KRG531100391,equity,KRW,Seoul,True
south korea,Samsung Securities Samsung K200 Call 1811-02 ETN 4,Samsung Securities Samsung K200 Call 1811-02 ETN 40,Q530040,samsung-secs-k200-call-1811-02-40,1056191,KRG531100409,equity,KRW,Seoul,True
south korea,ARIRANG NASDAQ Technology Sector,ARIRANG NASDAQ Technology Sector,287180,arirang-nasdaq-technology-sector,1057111,KR7287180004,equity,KRW,Seoul,True
south korea,Samsung KODEX China CSI300,Samsung KODEX China CSI300,283580,samsung-kodex-china-csi300,1057113,KR7283580009,equity,KRW,Seoul,True
south korea,Shinhan Investment Shinhan K200 C-SP 1812-01,Shinhan Investment Shinhan K200 C-SP 1812-01,Q500033,shinhan-investment-shinhan-k200,1057364,KRG501100330,equity,KRW,Seoul,True
south korea,Korea Investment & Securities TRUE KOSPI Target Vo,Korea Investment & Securities TRUE KOSPI Target Volatility 20 ETN 24,Q570024,kise-target,1057400,KRG571100244,equity,KRW,Seoul,True
south korea,Hanwha ARIRANG S&P500,Hanwha ARIRANG S&P500 ETF,269540,hanwha-arirang-sp500,1061653,KR7269540001,equity,KRW,Seoul,True
south korea,Samsung KODEX MSCI ESG Universal ETF,Samsung KODEX MSCI ESG Universal ETF,289040,samsung-kodex-msci-esg-universal,1065348,KR7289040008,equity,KRW,Seoul,True
south korea,SAMSUNG KODEX MSCI Momentum,SAMSUNG KODEX MSCI Momentum,275280,samsung-kodex-msci-momentum,1031350,KR7275280006,equity,KRW,Seoul,True
south korea,KB KBSTAR US Treasury Long Bond Futures Leverage S,KB KBSTAR US Treasury Long Bond Futures Leverage Synth H,267490,kbstar-us-treas-l-gbd-futlev-synt-h,1014034,KR7267490001,equity,KRW,Seoul,True
south korea,Mirae Asset TIGER Synth Euro Stoxx,Mirae Asset TIGER Synth Euro Stoxx 50 Leverage,225050,mirae-asset-tiger-synth-euro-stoxx,980486,KR7225050004,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Taiwan Hedged,MiraeAsset TIGER Taiwan Hedged,253990,miraeasset-tiger-taiwan-hedged,997386,KR7253990006,equity,KRW,Seoul,True
south korea,Mirae Asset TIGER Synth SP500 Lev,Mirae Asset TIGER Synth-S&P500 Leverage Hedged,225040,mirae-asset-tiger-synth-sp500-lev,980490,KR7225040005,other,KRW,Seoul,True
south korea,KIM KINDEX Synth Gold Futures Lev,KIM KINDEX Synth-Gold Futures Leverage,225130,kim-kindex-synth-gold-futures-lev,980491,KR7225130004,commodity,KRW,Seoul,True
south korea,KIM KINDEX Synth Gold Futures Inv,KIM KINDEX Synth-Gold Futures Inverse 2X,232590,kim-kindex-synth-gold-futures-inv,980510,KR7232590000,commodity,KRW,Seoul,True
south korea,KIM KINDEX Japan Nikkei 225 Hedged,KIM KINDEX Japan Nikkei 225 Hedged,238720,kim-kindex-japan-nikkei-225-hedged,997099,KR7238720007,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Synth-Global Healthcare,MiraeAsset TIGER Synth-Global Healthcare,248270,miraeasset-tiger-synthglbl-hc,997379,KR7248270001,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Euro STOXX Dividend 30,MiraeAsset TIGER Euro STOXX Dividend 30,245350,miraeasset-tiger-euro-stoxx-div-30,997380,KR7245350004,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER Synth-Japan Healthcare,MiraeAsset TIGER Synth-Japan Healthcare,248260,miraeasset-tiger-synthjapan-hc,997381,KR7248260002,equity,KRW,Seoul,True
south korea,KIM KINDEX Syth-Philippines MSCI,KIM KINDEX Syth-Philippines MSCI,261920,kim-kindex-sythphilippines-msci,997382,KR7261920003,equity,KRW,Seoul,True
south korea,KIM KINDEX Synth-MSCI Indonesia,KIM KINDEX Synth-MSCI Indonesia,256440,kim-kindex-synthmsci-indonesia,997383,KR7256440009,other,KRW,Seoul,True
south korea,KB KBSTAR China H-Share Hedged,KB KBSTAR China H-Share Hedged,250730,kb-kbstar-china-hshare-hedged,997384,KR7250730009,equity,KRW,Seoul,True
south korea,MiraeAsset TIGER China H-Share,MiraeAsset TIGER China H-Share,245360,miraeasset-tiger-china-hshare,997385,KR7245360003,equity,KRW,Seoul,True
south korea,KIM KINDEX Synth-Vietnam VN30,KIM KINDEX Synth-Vietnam VN30,245710,kim-kindex-synthvietnam-vn30,997387,KR7245710009,equity,KRW,Seoul,True
south korea,KB KBSTAR US Treasury Long Bond Futures Inverse,KB KBSTAR US Treasury Long Bond Futures Inverse,267450,kbstar-us-treas-lngbd-fut-inver,1014033,KR7267450005,equity,KRW,Seoul,True
