country,name,full_name,tag,isin,id,currency,symbol
jordan,South Electronics,South Electronics,sth-electronic,JO3123011012,12443,JOD,SECO
jordan,Spec.Inv Jor,Specialized Jordanian Investment,spec.inv-jor,JO3108611018,12444,JOD,SIJC
jordan,Salam Int Trn Td,Salam Internationl Transport,salam--trsp-tr,JO3103411018,12445,JOD,SITT
jordan,Spcz.Invst.Comd,Specialized Investment Compounds,speclzd-inv-co,JO3107711017,12446,JOD,SPIC
jordan,Un For Fincl Inv,United Financial Investments,un-for-fincl-i,JO3109011010,12448,JOD,UCFI
jordan,Union Inv,Union Investment Corporation,union-inv,JO3106911014,12450,JOD,UINV
jordan,Union Land Dev,Union Land Development Corporation,union-land-dev,JO3107311016,12451,JOD,ULDC
jordan,Consulting Group,The Consultant & Investment Group,consulting-grp,JO3120711010,12454,JOD,CICO
jordan,Int Co Med Inv,International Medical Investment,int-co-med-inv,JO4102111013,12456,JOD,ICMI
jordan,Jordan Express,Jordan Express Tourist Transport,jordan-express,JO3108011011,12457,JOD,JETT
jordan,Shipping Line,Jordan National Shipping Lines,shipping-line,JO3101211014,12459,JOD,SHIP
jordan,Zara Investments,Zara Investement Holding,zara-investmen,JO3106711018,12460,JOD,ZARA
jordan,Arab Bank,Arab Bank,arab-bank-plc,JO1302311013,12461,JOD,ARBK
jordan,Arab Int Inv Edu,The Arab Int Education & Investment,arab-intl.-education---investment,JO3105211010,19034,JOD,AIEI
jordan,Arab Int Uni Ins,Arab Union International Insurance,arab-union-international-insurance,JO2102011019,19035,JOD,AIUI
jordan,Contempro,Contempro For Housing Projects,contempro-for-housing-projects,JO3124111019,19036,JOD,COHO
jordan,Deera,Deera Investment&RE Development Co,deera-inv.---real-estate-dev.,JO3125511019,19037,JOD,DERA
jordan,High Performance,High Performance RE Investments,high-performance-real-estate-inv.,JO3124611018,19038,JOD,HIPR
jordan,Ibn Alhaytham H.,Ibn Alhaytham Hospital Company,ibn-alhaytham-hospital,JO3127911019,19039,JOD,IBNH
jordan,Jordan Dubai Islamic Bank,Jordan Dubai Islamic Bank PSC,jordan-dubai-islamic-bank,JO1100612018,19040,JOD,SIBK
jordan,Kafa A Investments,Kafa'A Financial & Economical Inv,kafaa-for-fin.---eco.-inv.,JO3126711014,19041,JOD,KAFA
jordan,Masaken,Jordan Masaken Development,masaken-development-projects,JO3128411019,19042,JOD,MSKN
jordan,East Real Estate,Arab East Real Estate Investments,arab-east-for-real-estate,JO3121811017,19043,JOD,REAL
jordan,Al-Rakaez,Al-Rakaez Investment Co.,al-rakaez-investment-co.,JO3126111017,19044,JOD,RICS
jordan,Ready Mix Concrt,Ready Mix Concrte & Construction,ready-mix-concrte---cons.-supplies,JO4106511010,19045,JOD,RMCC
jordan,Rum Group,Rum Group Transportation&Tourism,rum-group-trans.---tourism-inv.,JO3126211015,19046,JOD,RUMM
jordan,Taameer Jordan,Taameer Jordan Holdings PSC,taameer-jordan-holdings,JO3123911013,19047,JOD,PHNX
jordan,Bank Al-Etihad,Bank Al-Etihad,bank-al-etihad,JO1100711018,19048,JOD,UBSI
jordan,Nat/Cabl/Wire/Mf,National Cable & Wire Manufacturing,national-cable---wire-manufacturing,JO4103911015,19049,JOD,WIRE
jordan,Century Inv,Century Inv,century-inv,JO3109711015,103955,JOD,CEIG
jordan,Hayat Phat,Hayat Phat,hayat-phat,JO4121011012,103956,JOD,HPIC
jordan,Irbid Elect,Irbid Elect,irbid-elect,JO3101011018,103957,JOD,IREL
jordan,Enjaz for Development,Enjaz for Development and Multi Projects Co PLC,enjaz-dev,JO4105811015,103958,JOD,ATCO
jordan,Afaq Hld In,Afaq Hld In,afaq-hld-in,JO3125911011,103959,JOD,MANR
jordan,Manaseer St,Manaseer St,manaseer-st,JO4122011011,103960,JOD,MANS
jordan,Shira,Shira,shira,JO3127811011,103961,JOD,SHRA
jordan,Univ Mod In,Univ Mod In,univ-mod-in,JO4105211018,103962,JOD,UMIC
jordan,Nat Chlorin,Nat Chlorin,nat-chlorin,JO4105411014,940929,JOD,NATC
jordan,Siniora Fd Indst,Siniora Fd Indst,siniora-fd-indst,JO4122211017,940930,JOD,SNRA
jordan,Zarqa Educ,Zarqa Educ,zarqa-educ,JO3105111012,940931,JOD,ZEIC
jordan,Jo Duty Fre,Jo Duty Fre,jo-duty-fre,JO3102211013,940932,JOD,JDFS
jordan,Northern Ce,Northern Ce,northern-ce,JO4122411013,940933,JOD,NCCO
jordan,Sura Development And Invest,Sura Development And Invest,sura-development-and-invest,JO3128311011,945146,JOD,SURA
jordan,Jordan Poultry Processing,Jordan Poultry Processing,jordan-poultry-processing,JO4100211013,945147,JOD,JPPC
jordan,Arab Orient Insurance Co PSC,Arab Orient Insurance Co PSC,arab-orient-insurance-co-psc,JO2101411012,945148,JOD,AOIC
jordan,Jordan Dairy Co PSC,Jordan Dairy Co PSC,jordan-dairy-co-psc,JO4100411019,950020,JOD,JODA
jordan,Philadelphia Pharma Industry,Philadelphia Pharmaceuticals Industry Co PSC,philadelphia-pharma-industry,JO4121911013,955691,JOD,PHIL
jordan,Al Safweh for Financial Investments,Al Safweh for Financial Investments Co PSC,al-safweh-for-financial-investments,JO3128911018,955899,JOD,RUMI
jordan,Comprehensive Multiple Projects,Comprehensive Multiple Projects Co PSC,comprehensive-multiple-projects,JO4108611016,961694,JOD,INOH
jordan,Jordanian Comp Developing Fin Inv,Jordanian Company for Developing and Financial Investment,jordanian-comp-developing-fin-inv,JO4103211010,961695,JOD,JDFI
jordan,Jordan Insurance Co PSC,Jordan Insurance Co PSC,jordan-insurance-co-psc,JO2100411013,961696,JOD,JOIN
jordan,Jordanian Mutuals,Jordanian Mutual Funds Management Company PSC,al-fatihoun-al-arab-for-investment,JO4121811015,962400,JOD,FUND
jordan,Jordan Vegetable Oil,Jordan Vegetable Oil Industries Co PSC,jordan-vegetable-oil-industries-co,JO4114111019,962551,JOD,JVOI
jordan,Jordan Wood Industries,Jordan Wood Industries Co PSC,jordan-wood-industries-co-psc,JO4103811017,962552,JOD,WOOD
jordan,Nutri Dar,Nutri Dar PSC,nutri-dar-psc,JO4109411010,991196,JOD,NDAR
jordan,Jordan French Insurance,Jordan French Insurance Co PSC,jordan-french-insurance-co-psc,JO2100911012,1010627,JOD,JOFR
jordan,Philadelphia Intl Education,Philadelphia International Educational Investment Company PSC,philadelphia-international-educat,JO3122211019,1010628,JOD,PIEC
jordan,General Investment,General Investment Company PSC,general-investment-company-psc,JO4102911016,1010695,JOD,GENI
jordan,Al Faris National,Al Faris National Company for Investment and Export PSC,al-faris-national,JO3123211018,1025129,JOD,CEBC
jordan,Intl Trading Center,Jordan International Trading Center Co PSC,intl-trading-center,JO3102311011,1089514,JOD,JITC
jordan,Amwaj Properties,Amwaj Properties PLC,amwaj-properties,JO3128111015,1117823,JOD,AMWJ
jordan,Petra Education,Petra Education Company PSC,petra-education,JO3122111011,1118023,JOD,PEDC
jordan,Al Nisr Al Arabi Insurance,Al Nisr Al Arabi Insurance Company PSC,al-nisr-al-arabi-insurance,JO2100311015,1120645,JOD,AAIN
jordan,Arab Electrical,Arab Electrical Industries PSC,arab-electrical,JO4107211016,1120646,JOD,AEIN
jordan,Alentkaeya Invest,Alentkaeya for Investment and Real Estate Development PSC,alentkaeya-invest,JO3128711012,1120647,JOD,ENTK
jordan,Ihdathiat Real Estate,Ihdathiat Real Estate Company PSC,ihdathiat-real-estate,JO3123611019,1120648,JOD,IHCO
jordan,Intl Arabian Develop,International Arabian Development and Investment Trading Company PSC,intl-arabian-develop,JO3122511012,1120649,JOD,INMA
jordan,Babelon Invest,Babelon Investments Company PSC,babelon-invest,JO3126011019,1120650,JOD,SALM
jordan,Al Tahdith Real Estate,Al Tahdith for Real Estate Investments Company PSC,al-tahdith-real-estate,JO3126511018,1120651,JOD,THDI
jordan,Tuhama Financial,Tuhama for Financial Investments PSC,tuhama-financial,JO3126811012,1120652,JOD,THMA
jordan,Al Shamekha Real Estate,Al Shamekha for Real Estate and Financial Investments Co PSC,al-shamekha-real-estate,JO3101111016,1120653,JOD,VFED
jordan,Arab Assurers,Arab Assurers Insurance Co PSC,arab-assurers,JO2102611016,1122200,JOD,ARAS
jordan,Sabaek Invest,Sabaek for Investments PSC,sabaek-invest,JO3127511017,1127854,JOD,SABK
kuwait,Al-Ahli Bank Of Kuwait,Al-Ahli Bank Of Kuwait,al-ahli-bank,KW0EQ0100044,11103,KWD,ABKK
kuwait,Ahli United Bank KSC,Ahli United Bank KSC,ahli-united-bank-bh,KW0EQ0100051,11104,KWD,BKME
kuwait,Boubyan Bank K.S.C,Boubyan Bank K.S.C,boubyan-bank,KW0EQ0102065,11105,KWD,BOUK
kuwait,Burgan Bank,Burgan Bank,burgan-bank,KW0EQ0100077,11106,KWD,BURG
kuwait,Commercial Bank Of Kuwait,Commercial Bank Of Kuwait,commercial-bank,KW0EQ0100036,11107,KWD,CBKK
kuwait,Gulf Bank Of Kuwait,Gulf Bank Of Kuwait,gulf-bank,KW0EQ0100028,11108,KWD,GBKK
kuwait,Kuwait Finance,Kuwait Finance House KSCP,kwt-fin-house,KW0EQ0100085,11109,KWD,KFH
kuwait,Kuwait Int Bank,Kuwait International Bank,kuwait-int-bank,KW0EQ0100069,11110,KWD,KIBK
kuwait,National Bank Of Kuwait Sak,National Bank Of Kuwait Sak,national-bank-kt,KW0EQ0100010,11111,KWD,NBKK
kuwait,Burgan Well Drilling,Burgan Well Drilling Trading & Maintenance,burgan-drilling,KW0EQ0601959,11112,KWD,ABAR
kuwait,Arabi Holding Group,Arabi Holding Group Co KSCC,arabi-holding,KW0EQ0601124,11114,KWD,AGHC
kuwait,Agility Public Warehousing,Agility Public Warehousing Company,agility-public-warehousing,KW0EQ0601041,11115,KWD,AGLT
kuwait,Aviation Lease&Finance,Aviation Lease And Finance Co. KSCC,aviation-ls--fin,KW0EQ0602221,11116,KWD,ALAF
kuwait,The Energy House,The Energy House Co,aref-energy-hldg,KW0EQ0601801,11118,KWD,ENER
kuwait,Automated Systems,Automated Systems Co KSCC,automated-sys-co,KW0EQ0601165,11119,KWD,ASCK
kuwait,Advanced Technology,Advanced Technology Company KSCC,adv-technology,KW0EQ0602387,11120,KWD,ATCK
kuwait,Combined Group,Combined Group Contracting Co SAKC,combined-group,KW0EQ0602015,11121,KWD,CGCK
kuwait,National Cleaning,National Cleaning Co SAK,nat-cleaning,KW0EQ0601108,11122,KWD,CLEA
kuwait,Educational Holding,Educational Holding Group Ksc,edu-hlding-group,KW0EQ0601082,11123,KWD,EDUK
kuwait,Gulf Franchising,Gulf Franchising Holding Co. KSCC,glf-franchising,KW0EQ0601843,11126,KWD,GFCI
kuwait,Gulf Petroleum,Gulf Petroleum Investment,gulf-petrol-inv,KW0EQ0601827,11127,KWD,GPIK
kuwait,Hayat Communications,Hayat Communications Co. KSCC,hayat-comms,KW0EQ0602312,11128,KWD,HAYK
kuwait,AAN Digital Services,AAN Digital Services Co KSCP,hits-telecom-hld,KW0EQ0601405,11129,KWD,AAN
kuwait,Human Soft Holding,Human Soft Holding Co. KSCC,human-soft-hldng,KW0EQ0601694,11130,KWD,HUMN
kuwait,Ifa Hotels & Resorts,Ifa Hotels & Resorts Co. KSCC,ifa-htls-resorts,KW0EQ0602007,11131,KWD,IFAH
kuwait,Independent Petroleum,Independent Petroleum Group,indepen.-petrol,KW0EQ0601090,11132,KWD,IPGK
kuwait,Jazeera Airways,Jazeera Airways Co. K.S.C.,jazeera-airways,KW0EQ0602452,11133,KWD,JAZK
kuwait,Kuwait National Cinema,Kuwait National Cinema,kwt-nat-cinema,KW0EQ0601025,11135,KWD,KCIN
kuwait,Kuwait For Process Plant,Kuwait Co. For Process Plant Cons.,kw-co-proc-plant,KW0EQ0601314,11136,KWD,KCPC
kuwait,Kuwait&Gulf Link Transport,Kuwait & Gulf Link Transport Co.,kt-and-gulf-link,KW0EQ0601140,11137,KWD,KGLK
kuwait,Kuwait Hotels,Kuwait Hotels Company,kwt-hotels-co,KW0EQ0601033,11138,KWD,KHOT
kuwait,Privatization Holding,Privatization Holding Co.,privatization,KW0EQ0601702,11140,KWD,KPPC
kuwait,Kuwait Cable Vision Sak,Kuwait Cable Vision Sak,kwt-cable-vision,KW0EQ0601157,11142,KWD,KWTV
kuwait,KGL Logistics,KGL Logistics Company KSCC,kgl-logistics-co,KW0EQ0602726,11143,KWD,LOGK
kuwait,AWJ,AWJ Holding Company KSCP,mashaer-holding,KW0EQ0602247,11144,KWD,MASH
kuwait,National Ranges,National Ranges Co KPSC,natl-ranges-co,KW0EQ0601884,11145,KWD,SHOT
kuwait,Mubarrad Transport,Mubarrad Transport Co. KSCC,mubarrad-trans,KW0EQ0602338,11146,KWD,MBRD
kuwait,Mushrif Trading,Mushrif Trading & Contracting Co.,mushrif-trd-cont,KW0EQ0602080,11148,KWD,MTCC
kuwait,Kuwait Resorts,Kuwait Resorts Company KSCC,kwt-resorts,KW0EQ0602353,11149,KWD,MUNK
kuwait,National Petroleum Svcs,National Petroleum Services Co KSCC,national-petroleum-svcs,KW0EQ0601272,11151,KWD,NAPS
kuwait,National Mobile Telecom,National Mobile Telecommunications,nat-mobile-tele,KW0EQ0601132,11153,KWD,OORE
kuwait,Oula Fuel Marketing,Oula Fuel Marketing Company K.S.C,oula-fuel,KW0EQ0602262,11155,KWD,OULA
kuwait,Palms Agro Production,Palms Agro Production Co. KSCC,palms-agro-prod,KW0EQ0605026,11156,KWD,PAPK
kuwait,Osos Holding Group,Osos Holding Group Co KSC,al-safat-tec-hld,KW0EQ0602056,11157,KWD,OSOS
kuwait,Sultan Center,Sultan Center Food Products Company,sultan-cntr-food,KW0EQ0601116,11160,KWD,SCFK
kuwait,Al Safat Energy,Al Safat Energy Holding Co. KSCC,al-safat-energy,KW0EQ0601074,11161,KWD,SENE
kuwait,Soor Fuel Marketing,Soor Fuel Marketing Co. K.S.C,soor-fuel-mkt,KW0EQ0602569,11163,KWD,SOOR
kuwait,Credit Rating &Collection,Credit Rating & Collection KSCC,credit-rating,KW0EQ0601850,11164,KWD,TAHS
kuwait,United Projects Group,United Projects Group KSCC,united-proj-co,KW0EQ0602148,11166,KWD,UPAC
kuwait,Yiaco Medical Co.,Yiaco Medical Co. KSCC,yiaco-medical-co,KW0EQ0602411,11168,KWD,YIAC
kuwait,Mobile Telecom,Mobile Telecommunications Company,mobile-telecom,KW0EQ0601058,11169,KWD,ZAIN
kuwait,Ahli United Bank,Ahli United Bank BSC,ahli-united-bank?cid=11171,BH0005508765,11171,KWD,AUBK
kuwait,Egyptian Kuwaiti Hld,Egypt Kuwait Holding Co Sae,egypt-kuwait-h?cid=11174,EGS69082C013,11174,KWD,EKHK
kuwait,Fujairah Cement Industries,Fujairah Cement Industries Co PSC,fujairah-cement,AEF000301018,11175,KWD,FCEM
kuwait,Gulf Cement Co,Gulf Cement Co PSC,gulf-cement-co?cid=11176,AEG000101010,11176,KWD,GCEM
kuwait,Gulf Finance Group,Gulf Finance Group BSC,gulf-fin-house?cid=11177,BH000A0CAQK6,11177,KWD,GFHK
kuwait,INOVEST BSC,Inovest (B.S.C),inovest-bsc?cid=11178,BH000A0F5KT6,11178,KWD,INOV
kuwait,Ithmaar,Ithmaar Bank B.S.C,ithmaar-bank?cid=11179,BH000A0J2499,11179,KWD,ITHMR
kuwait,Al Qaiwain Cement,Umm Al Qaiwain Cement Industries Co PSC,al-qaiwain-cmn?cid=11180,AEU000701018,11180,KWD,QIC
kuwait,Rak Cmt & Cons,Ras Al Khaimah for White Cement and Construction Materials Co PSC,rak-cmt---cons?cid=11181,AER000101017,11181,KWD,RKWC
kuwait,Sharjah Cement AD,Sharjah Cement and Industrial Development Co PSC,sharjah-cement-ad?cid=11182,AES000401019,11182,KWD,SCEM
kuwait,Livestock Transport&Trading,Livestock Transport & Trading Co.,livestock-t.t-co,KW0EQ0701213,11184,KWD,CATT
kuwait,Danah Alsafat Foodstuff,Danah Alsafat Foodstuff Company,danah-alsafat,KW0EQ0701221,11185,KWD,DANK
kuwait,Acico Industries,Acico Industries Co.[KSCC],acico-industries,KW0EQ0500953,11191,KWD,ACIC
kuwait,Alkout Industrial,Alkout Industrial Projects Co. KSCC,alkout-ind-proj,KW0EQ0501001,11192,KWD,ALKK
kuwait,Qurain Petrochemical,Qurain Petrochemical Industries Co.,qurain-petro-ind,KW0EQ0502348,11193,KWD,ALQK
kuwait,Boubyan Petrochemical,Boubyan Petrochemical Co KSC,boubyan-petroch.,KW0EQ0500979,11194,KWD,BPCC
kuwait,Gulf Cable&Electrical,Gulf Cable & Electrical Industries,gulf-cable-ind,KW0EQ0500862,11195,KWD,CABL
kuwait,Equipment Holding,Equipment Holding Co. KSCC,equipment-hlding,KW0EQ0501357,11196,KWD,EQUI
kuwait,Hilal Cement,Hilal Cement Co KSCP,hilal-cement-co,KW0EQ0500995,11199,KWD,HCCK
kuwait,Kuwait Cement,Kuwait Cement Company,kwt-cement-co,KW0EQ0500839,11202,KWD,KCEM
kuwait,Kuwait Foundry,Kuwait Foundry Co SAK,kuwait-foundry,KW0EQ0500946,11203,KWD,KFDC
kuwait,Metal & Recycling,Metal & Recycling Co.,metal--recycling,KW0EQ0500938,11207,KWD,MRCK
kuwait,National Industries Co,National Industries Company,natl-ind-co,KW0EQ0501266,11209,KWD,NIBM
kuwait,National Industries,National Industries Group Holding SAK,nat-ind-group,KW0EQ0500813,11210,KWD,NIND
kuwait,Shuaiba Industrial,Shuaiba Industrial Co KSC,shuaiba-ind-co,KW0EQ0500920,11211,KWD,PAPE
kuwait,Portland Cement,Portland Cement Company,portland-cement,KW0EQ0500912,11212,KWD,PCEM
kuwait,Salbookh Trading,Salbookh Trading Co. KSCC,salbookh-trading,KW0EQ0502439,11216,KWD,SALB
kuwait,Heavy Engineering&Ship,Heavy Engineering&Ship Building Co.,heavy-eng---ship,KW0EQ0500888,11217,KWD,SHIP
kuwait,Al-Ahleia Insurance,Al-Ahleia Insurance Company,ahleia-ins-co,KW0EQ0300438,11219,KWD,AINS
kuwait,First Takaful Insurance,First Takaful Insurance Co. KCSC,first-takaful,KW0EQ0301386,11220,KWD,FTIK
kuwait,Gulf Insurance,Gulf Insurance Company,gulf-ins-co,KW0EQ0300420,11221,KWD,GINS
kuwait,Kuwait Insurance,Kuwait Insurance Company,kuwait-ins-co,KW0EQ0300412,11222,KWD,KINS
kuwait,Kuwait Reinsurance,Kuwait Reinsurance Company KSCC,kwt-reinsurance,KW0EQ0300453,11223,KWD,KWRE
kuwait,Wethaq Takaful,Wethaq Takaful Insurance Co. KCSC,wethaq-takaful,KW0EQ0301626,11224,KWD,WETH
kuwait,Warba Insurance,Warba Insurance Company,warba-ins-co,KW0EQ0300446,11225,KWD,WINS
kuwait,Aayan Leasing,Aayan Leasing & Investment Co. KSCC,aayan-leasing,KW0EQ0200786,11226,KWD,AAYA
kuwait,Al Aman Investment,Al Aman Investment Co KSCC,al-aman-inv-co,KW0EQ0200208,11229,KWD,AMAN
kuwait,Amwal Int Investment,Amwal International Investment Co.,amwal-int-inv,KW0EQ0202758,11230,KWD,AMWA
kuwait,Bayan Investment,Bayan Investment Co. KSCC,bayan-invest-co,KW0EQ0200802,11231,KWD,BAYK
kuwait,Coast Investment,Coast Investment & Development Co.,coast-inv---dev,KW0EQ0201453,11232,KWD,COAS
kuwait,Al Deera Holding,Al Deera Holding Co KSCC,al-deera-hldg-co,KW0EQ0201891,11234,KWD,DEER
kuwait,Ekttitab Holding,Ekttitab Holding Co. KSCC,ekttitab-hldg-co,KW0EQ0201974,11235,KWD,EKTT
kuwait,Kuwait Bahrain Int Exchange,Kuwait Bahrain Int Exchange Co,kw-bah-intl-exch,KW0EQ0202162,11236,KWD,EXCH
kuwait,Commercial Facilities,Commercial Facilities Company,com.-facilities,KW0EQ0200240,11237,KWD,FACI
kuwait,Gulf Investment House,Gulf Investment House KSC,gulf-inv-house,KW0EQ0200760,11238,KWD,GIHK
kuwait,Gulf North Africa,Gulf North Africa Holding Co. KSCC,gulf-nor-afr-hld,KW0EQ0202741,11240,KWD,GNAH
kuwait,Int Financial Advisors,International Financial Advisors,int-fin-advisors,KW0EQ0200265,11242,KWD,IFIN
kuwait,Arzan Financial,Arzan Financial Group For Financing & Investment KSE,intl-finance-co,KW0EQ0200331,11246,KWD,ARZA
kuwait,UniCap Investment,UniCap Investment and Finance,housing-fin-co,KW0EQ0201792,11247,KWD,UNIC
kuwait,Kipco Asset Management,Kipco Asset Management Co. KSCC,kipco-asset-mgmt,KW0EQ0201289,11248,KWD,KAMC
kuwait,Asiya Capital Inv,Asiya Capital Investments Co KSC,kuwait-china-inv,KW0EQ0202709,11249,KWD,ASIYA
kuwait,Kuwait Finance&Inv,Kuwait Finance & Investment Co. Ksc,kwt-fin---inv,KW0EQ0201198,11250,KWD,KFSK
kuwait,Kuwait Investment,Kuwait Investment Company,kwt-invest-co,KW0EQ0200216,11251,KWD,KINV
kuwait,Kuwait&Middle East Fin. Inv.,Kuwait & Middle East Fin. Inv. Co.,kuwait-middle-east-fin.-inv.,KW0EQ0200372,11252,KWD,KMEF
kuwait,Kuwait Projects,Kuwait Projects Company KSCC,kwt-projects-co,KW0EQ0200653,11253,KWD,KPRO
kuwait,Kuwait Syrian,Kuwait Syrian Holding Co KSC,kwt-syrian-hldg,KW0EQ0202527,11254,KWD,KSHC
kuwait,Al Madina Finance,Al Madina For Finance & Investment,almadina-fin-inv,KW0EQ0202030,11256,KWD,MADI
kuwait,Al-Madar Finance,Al-Madar Finance & Investment Co.,al-madar-fin-inv,KW0EQ0201834,11257,KWD,MADR
kuwait,Al Mal Investment,Al Mal Investment Co KSCC,al-mal-inv-co,KW0EQ0200752,11258,KWD,MALK
kuwait,Kuwait Financial Centre,Kuwait Financial Centre SAKC,kuwait-financial-centre,KW0EQ0200356,11260,KWD,MARKZ
kuwait,National Int Co Hld,National International Co. Holding,nat-intl-holding,KW0EQ0201677,11262,KWD,NIHK
kuwait,National Investments Co,National Investments Company,national-inv-co,KW0EQ0200281,11263,KWD,NINV
kuwait,Noor Financial Inv,Noor Financial Investment KSCC,noor-fin-inv,KW0EQ0202048,11264,KWD,NOOR
kuwait,First Investment,First Investment Co KSCC,first-investment,KW0EQ0203012,11265,KWD,OLAK
kuwait,Osoul Investment,Osoul Investment Co. KSCC,osoul-invst-co,KW0EQ0200877,11266,KWD,OSUL
kuwait,Al-Salam Group,Al-Salam Group Holding Co KSCC,al-salam-grp-hld,KW0EQ0201941,11269,KWD,SAGH
kuwait,Securities House,Securities House KSCC,securities-house,KW0EQ0200307,11270,KWD,SECH
kuwait,Sokouk Holding,Sokouk Holding Co. SAKC,sokouk-hlding,KW0EQ0201982,11272,KWD,SHCK
kuwait,Al-Tamdeen Investment,Al-Tamdeen Investment Co. KSCC,al-tamdeen-inv,KW0EQ0202139,11274,KWD,TAMI
kuwait,Abyaar Real Estate,Abyaar Real Estate Development Co.,abyaar-real-est,KW0EQ0402390,11277,KWD,ABYR
kuwait,Kuwait Real Estate Hld,Kuwait Real Estate Holding Co. KSHC,kwt-r.e.holding,KW0EQ0401756,11279,KWD,ALAQ
kuwait,Al Mudon Int RE,Al Mudon International RE Co. KSCC,al-mudon-intl,KW0EQ0402622,11280,KWD,ALMK
kuwait,Amar Finance&Leasing,Amar For Finance & Leasing Co. KSCC,amar-finance-leasing,KW0EQ0401962,11281,KWD,AMAR
kuwait,Aqar RE Investments,Aqar RE Investments Co. SAKC,aqar-real-est,KW0EQ0401749,11282,KWD,AQAR
kuwait,Al Arabiya Real Estate,Al Arabiya Real Estate Co KSC,arab-real-est-co,KW0EQ0400691,11283,KWD,ARAB
kuwait,Ajial RE Entertainment,Ajial Real Estate Entertainment Co.,ajial-real-est,KW0EQ0400360,11284,KWD,AREC
kuwait,Alargan Int RE,Alargan International Real Estate,al-argan-intl,KW0EQ0402366,11285,KWD,ARGK
kuwait,Arkan Al-Kuwait RE,Arkan Al-Kuwait Real Estate Co KSCC,arkan-alkwt-r.e.,KW0EQ0402259,11286,KWD,ARKK
kuwait,Aayan Real Estate,Aayan Real Estate Co KSCC,aayan-real-est,KW0EQ0401731,11287,KWD,AYRE
kuwait,Al Enmaa RE,Al Enmaa Real Estate Co KSCC,al-enmaa-rea-est,KW0EQ0400717,11288,KWD,ENMA
kuwait,First Dubai RE Development,First Dubai For RE Development,first-dubai-r.e,KW0EQ0402440,11289,KWD,FIRST
kuwait,Injazzat Real Estate,Injazzat Real Estate,injazzat-re-est,KW0EQ0400774,11291,KWD,INJA
kuwait,Investors Hld Group,Investors Holding Group Co.KSCC,investors-hlding,KW0EQ0401293,11292,KWD,INVK
kuwait,International Resorts,International Resorts Co. KSCC,intl-resorts,KW0EQ0401392,11293,KWD,IRCK
kuwait,Kuwait Business Town RE,Kuwait Business Town Real Estate Co,kwt-bus-town,KW0EQ0402648,11295,KWD,KBTK
kuwait,Future Kid,Future Kid Entertainment&RE Co KSCC,futurekid,KW0EQ0602668,11296,KWD,KIDK
kuwait,Kuwait Real Estate Co,Kuwait Real Estate Company,kwt-real-est,KW0EQ0400618,11297,KWD,KREK
kuwait,Mabanee,Mabanee Co SAK,mabanee-co,KW0EQ0400725,11298,KWD,MABK
kuwait,Manazel Holding,Manazel Holding Co. K.S.C.Holding,manazel-holding,KW0EQ0402671,11299,KWD,MANK
kuwait,Al-Mazaya Holding,Al-Mazaya Holding Co. SAKC,al-mazaya-hlding,KW0EQ0401764,11300,KWD,MAZA
kuwait,Mena Real Estate,Mena Real Estate Company KSCC,mena-real-estate,KW0EQ0402549,11301,KWD,MENK
kuwait,Al-Massaleh RE,Al-Massaleh Real Estate Co. [KSCC],al-massaleh-r.e.,KW0EQ0400683,11302,KWD,MREC
kuwait,Munshaat RE,Munshaat Real Estate Projects KSCC,munshaat-real-es,KW0EQ0402408,11303,KWD,MUNS
kuwait,National Real Estate,National Real Estate Company,natl-real-est,KW0EQ0400634,11304,KWD,NREK
kuwait,RE Asset Management,Real Estate Asset Management Co,real-est-asset,KW0EQ0402424,11306,KWD,REAM
kuwait,Tamkeen,Tamkeen Holding Co,safat-global,KW0EQ0402291,11307,KWD,TAMKE
kuwait,Sanam Real Estate,Sanam Real Estate Co. KSCC,sanam-real-est,KW0EQ0401665,11308,KWD,SANK
kuwait,Salhiah RE,Salhiah Real Estate Company,salhiah-real-est,KW0EQ0400642,11309,KWD,SREK
kuwait,Tamdeen RE,Tamdeen Real Estate Company,tamdeen-real-est,KW0EQ0400675,11310,KWD,TAMK
kuwait,Tijara & RE Investment,Tijara & Realestate Investment Co.,tijara--real-est,KW0EQ0401921,11312,KWD,TIJA
kuwait,Commercial RE,Commercial Real Estate Co KSCC,commercial-r.e.,KW0EQ0401632,11313,KWD,TIJK
kuwait,United Real Estate,United Real Estate Company,united-real-est,KW0EQ0400626,11315,KWD,UREK
kuwait,Alimtiaz Investment,Alimtiaz Investment Group Co. KSCC,al-imtiaz-investment-company,KW0EQ0202832,19051,KWD,ALIMK
kuwait,Alrai Media Group,Alrai Media Group Company K.S.C,al-rai-media-group,KW0EQ0602783,19052,KWD,ALRA
kuwait,Warba Capital,Warba Capital Holding Co KSC,boubyan-int.-industries-holding,KW0EQ0502793,19053,KWD,WARBA
kuwait,RE Trade Centers,Real Estate Trade Centers Co. KSCC,real-estate-trade-centers,KW0EQ0402804,19054,KWD,MARA
kuwait,National Consumer Hld,National Consumer Holding Co.,national-company-for-consumer-ind.,KW0EQ0502157,19055,KWD,NCCI
kuwait,Kuwait Remal RE,Kuwait Remal Real Estate Co. KSCC,kuwait-remal-real-estate,KW0EQ0402812,19056,KWD,REMAL
kuwait,Jiyad,Jiyad Holding Co KSCP,zima-holding,KW0EQ0602825,19057,KWD,JIYAD
